"","true","estimated","tissue_spiked","spike_color"
"sample_13531",0.35,0.14772774935614,"bone",TRUE
"sample_13532",0.35,0.223835008132888,"bone",TRUE
"sample_13533",0.35,0.305569048768168,"bone",TRUE
"sample_13534",0.35,0.287294688698449,"bone",TRUE
"sample_13535",0.35,0.300331958386146,"bone",TRUE
"sample_13536",0.35,0.219424864405046,"bone",TRUE
"sample_13537",0.35,0.271351193014445,"bone",TRUE
"sample_13538",0.35,0.309300091064351,"bone",TRUE
"sample_13539",0.35,0.0840963807975196,"bone",TRUE
"sample_13540",0.35,0.25326567872731,"bone",TRUE
"sample_13541",0.35,0.253953202408761,"bone",TRUE
"sample_13542",0.35,0.343361490496464,"bone",TRUE
"sample_13543",0.35,0.310160478144616,"bone",TRUE
"sample_13544",0.35,0.203649955403258,"bone",TRUE
"sample_13545",0.35,0.186659483593897,"bone",TRUE
"sample_13546",0.35,0.288170222484056,"bone",TRUE
"sample_13547",0.35,0.20689877169387,"bone",TRUE
"sample_13548",0.35,0.250906399987244,"bone",TRUE
"sample_13549",0.35,0.205746760296158,"bone",TRUE
"sample_13550",0.35,0.154430856229133,"bone",TRUE
"sample_13551",0.35,0.263128550457573,"bone",TRUE
"sample_13552",0.35,0.256904749758053,"bone",TRUE
"sample_13553",0.35,0.115201647599404,"bone",TRUE
"sample_13554",0.35,0.411641498368146,"bone",TRUE
"sample_13555",0.35,0.268080748712763,"bone",TRUE
"sample_13556",0.35,0.240323929696909,"bone",TRUE
"sample_13557",0.35,0.215860820332994,"bone",TRUE
"sample_13558",0.35,0.267109100724807,"bone",TRUE
"sample_13559",0.35,0.278941830488157,"bone",TRUE
"sample_13560",0.35,0.209857857244842,"bone",TRUE
"sample_13561",0.35,0.152625154454225,"bone",TRUE
"sample_13562",0.35,0.252411327226896,"bone",TRUE
"sample_13563",0.35,0.107979564664848,"bone",TRUE
"sample_13564",0.35,0.232098181738905,"bone",TRUE
"sample_13565",0.35,0.206466356128946,"bone",TRUE
"sample_13566",0.35,0.463539307136931,"bone",TRUE
"sample_13567",0.35,0.380878648483297,"bone",TRUE
"sample_13568",0.35,0.361679589470465,"bone",TRUE
"sample_13569",0.35,0.334831280781956,"bone",TRUE
"sample_13570",0.35,0.236183295479655,"bone",TRUE
"sample_13571",0.35,0.258863340482135,"bone",TRUE
"sample_13572",0.35,0.274819853672315,"bone",TRUE
"sample_13573",0.35,0.145722047631349,"bone",TRUE
"sample_13574",0.35,0.24714463225085,"bone",TRUE
"sample_13575",0.35,0.144311791446436,"bone",TRUE
"sample_13576",0.35,0.153077369768415,"bone",TRUE
"sample_13577",0.35,0.213833378520493,"bone",TRUE
"sample_13578",0.35,0.143903311628245,"bone",TRUE
"sample_13579",0.35,0.12090672805892,"bone",TRUE
"sample_13580",0.35,0.228418568762218,"bone",TRUE
"sample_13581",0.35,0.359277748027867,"bone",TRUE
"sample_13582",0.35,0.141741022308131,"bone",TRUE
"sample_13583",0.35,0.202283003829549,"bone",TRUE
"sample_13584",0.35,0.204650013607616,"bone",TRUE
"sample_13585",0.35,0.425272327076153,"bone",TRUE
"sample_13586",0.35,0.205886062954053,"bone",TRUE
"sample_13587",0.35,0.435098449129761,"bone",TRUE
"sample_13588",0.35,0.151564289517419,"bone",TRUE
"sample_13589",0.35,0.196527286260918,"bone",TRUE
"sample_13590",0.35,0.207787484960451,"bone",TRUE
"sample_13591",0.35,0.3660329266021,"bone",TRUE
"sample_13592",0.35,0.259297025959748,"bone",TRUE
"sample_13593",0.35,0.388347010939901,"bone",TRUE
"sample_13594",0.35,0.222852060448839,"bone",TRUE
"sample_13595",0.35,0.132258207663113,"bone",TRUE
"sample_13596",0.35,0.395523659888931,"bone",TRUE
"sample_13597",0.35,0.151811910014255,"bone",TRUE
"sample_13598",0.35,0.121074310286043,"bone",TRUE
"sample_13599",0.35,0.135816881990524,"bone",TRUE
"sample_13600",0.35,0.315545076244901,"bone",TRUE
"sample_13601",0.4,0.239236758306078,"bone",TRUE
"sample_13602",0.4,0.197475767904307,"bone",TRUE
"sample_13603",0.4,0.143311826549988,"bone",TRUE
"sample_13604",0.4,0.24941905846442,"bone",TRUE
"sample_13605",0.4,0.385866467930279,"bone",TRUE
"sample_13606",0.4,0.243563215742133,"bone",TRUE
"sample_13607",0.4,0.277335608946618,"bone",TRUE
"sample_13608",0.4,0.311766318328906,"bone",TRUE
"sample_13609",0.4,0.241455871224595,"bone",TRUE
"sample_13610",0.4,0.249431671697512,"bone",TRUE
"sample_13611",0.4,0.230270026657738,"bone",TRUE
"sample_13612",0.4,0.318377448728592,"bone",TRUE
"sample_13613",0.4,0.197480351544643,"bone",TRUE
"sample_13614",0.4,0.345662496420444,"bone",TRUE
"sample_13615",0.4,0.231851772105156,"bone",TRUE
"sample_13616",0.4,0.221024509675107,"bone",TRUE
"sample_13617",0.4,0.2905700656766,"bone",TRUE
"sample_13618",0.4,0.44290370006691,"bone",TRUE
"sample_13619",0.4,0.189843926243774,"bone",TRUE
"sample_13620",0.4,0.215757633963522,"bone",TRUE
"sample_13621",0.4,0.285227106915862,"bone",TRUE
"sample_13622",0.4,0.385449720490801,"bone",TRUE
"sample_13623",0.4,0.225618829486996,"bone",TRUE
"sample_13624",0.4,0.3014346612626,"bone",TRUE
"sample_13625",0.4,0.275686750740309,"bone",TRUE
"sample_13626",0.4,0.272246289777089,"bone",TRUE
"sample_13627",0.4,0.352454532341121,"bone",TRUE
"sample_13628",0.4,0.23436076278191,"bone",TRUE
"sample_13629",0.4,0.373802729149386,"bone",TRUE
"sample_13630",0.4,0.277504149655927,"bone",TRUE
"sample_13631",0.4,0.380100774983898,"bone",TRUE
"sample_13632",0.4,0.346782036591186,"bone",TRUE
"sample_13633",0.4,0.28034093317525,"bone",TRUE
"sample_13634",0.4,0.228870219825837,"bone",TRUE
"sample_13635",0.4,0.184861559054345,"bone",TRUE
"sample_13636",0.4,0.333713307004041,"bone",TRUE
"sample_13637",0.4,0.224371429722533,"bone",TRUE
"sample_13638",0.4,0.474559990561806,"bone",TRUE
"sample_13639",0.4,0.224318529404999,"bone",TRUE
"sample_13640",0.4,0.316574262307815,"bone",TRUE
"sample_13641",0.4,0.395193547097225,"bone",TRUE
"sample_13642",0.4,0.288084782134513,"bone",TRUE
"sample_13643",0.4,0.302407672013355,"bone",TRUE
"sample_13644",0.4,0.166220896902462,"bone",TRUE
"sample_13645",0.4,0.277901210153533,"bone",TRUE
"sample_13646",0.4,0.253623883308054,"bone",TRUE
"sample_13647",0.4,0.215629872206702,"bone",TRUE
"sample_13648",0.4,0.206497126427845,"bone",TRUE
"sample_13649",0.4,0.313066614330882,"bone",TRUE
"sample_13650",0.4,0.322992983498103,"bone",TRUE
"sample_13651",0.4,0.385611768572554,"bone",TRUE
"sample_13652",0.4,0.372602111969237,"bone",TRUE
"sample_13653",0.4,0.252536292616095,"bone",TRUE
"sample_13654",0.4,0.320482171418984,"bone",TRUE
"sample_13655",0.4,0.287822585518915,"bone",TRUE
"sample_13656",0.4,0.35803218260345,"bone",TRUE
"sample_13657",0.4,0.341575307295851,"bone",TRUE
"sample_13658",0.4,0.183367486234387,"bone",TRUE
"sample_13659",0.4,0.385639274525298,"bone",TRUE
"sample_13660",0.4,0.293986589520552,"bone",TRUE
"sample_13661",0.4,0.337871029449762,"bone",TRUE
"sample_13662",0.4,0.290696152798762,"bone",TRUE
"sample_13663",0.4,0.311706190858172,"bone",TRUE
"sample_13664",0.4,0.232385364146085,"bone",TRUE
"sample_13665",0.4,0.31895514566534,"bone",TRUE
"sample_13666",0.4,0.149613201658529,"bone",TRUE
"sample_13667",0.4,0.266884916160477,"bone",TRUE
"sample_13668",0.4,0.280568540986707,"bone",TRUE
"sample_13669",0.4,0.363944885153851,"bone",TRUE
"sample_13670",0.4,0.354929477819392,"bone",TRUE
"sample_13671",0.4,0.198687112573038,"bone",TRUE
"sample_13672",0.4,0.364744227340155,"bone",TRUE
"sample_13673",0.4,0.265846108978494,"bone",TRUE
"sample_13674",0.4,0.378666455501445,"bone",TRUE
"sample_13675",0.4,0.250972764267444,"bone",TRUE
"sample_13676",0.4,0.250547008045703,"bone",TRUE
"sample_13677",0.4,0.252313799126009,"bone",TRUE
"sample_13678",0.4,0.40653673325051,"bone",TRUE
"sample_13679",0.4,0.241554249741227,"bone",TRUE
"sample_13680",0.4,0.210091053031023,"bone",TRUE
"sample_13681",0.4,0.15272647075879,"bone",TRUE
"sample_13682",0.4,0.345213095223731,"bone",TRUE
"sample_13683",0.4,0.451413293795132,"bone",TRUE
"sample_13684",0.4,0.237291239495088,"bone",TRUE
"sample_13685",0.4,0.431135750811792,"bone",TRUE
"sample_13686",0.4,0.291657968958818,"bone",TRUE
"sample_13687",0.4,0.353529552263748,"bone",TRUE
"sample_13688",0.4,0.157101049045317,"bone",TRUE
"sample_13689",0.4,0.176096314481353,"bone",TRUE
"sample_13690",0.4,0.251796722285946,"bone",TRUE
"sample_13691",0.4,0.275291952570633,"bone",TRUE
"sample_13692",0.4,0.403439095494412,"bone",TRUE
"sample_13693",0.4,0.141742224787168,"bone",TRUE
"sample_13694",0.4,0.3494157580769,"bone",TRUE
"sample_13695",0.4,0.219960423986714,"bone",TRUE
"sample_13696",0.4,0.487699285608719,"bone",TRUE
"sample_13697",0.4,0.178689516813543,"bone",TRUE
"sample_13698",0.4,0.204411951979768,"bone",TRUE
"sample_13699",0.4,0.21622881589188,"bone",TRUE
"sample_13700",0.4,0.164955381699374,"bone",TRUE
"sample_13701",0.4,0.260650174296673,"bone",TRUE
"sample_13702",0.4,0.247616205996038,"bone",TRUE
"sample_13703",0.4,0.216884716564801,"bone",TRUE
"sample_13704",0.4,0.355770237442439,"bone",TRUE
"sample_13705",0.4,0.426292211011167,"bone",TRUE
"sample_13706",0.4,0.257308329294527,"bone",TRUE
"sample_13707",0.4,0.198069290127552,"bone",TRUE
"sample_13708",0.4,0.201666874487425,"bone",TRUE
"sample_13709",0.4,0.255608069847703,"bone",TRUE
"sample_13710",0.4,0.346079509448055,"bone",TRUE
"sample_13711",0.4,0.167502337835077,"bone",TRUE
"sample_13712",0.4,0.352326187926762,"bone",TRUE
"sample_13713",0.4,0.250896032999316,"bone",TRUE
"sample_13714",0.4,0.339264418695871,"bone",TRUE
"sample_13715",0.4,0.332929834941184,"bone",TRUE
"sample_13716",0.4,0.424056397816966,"bone",TRUE
"sample_13717",0.4,0.184164808952183,"bone",TRUE
"sample_13718",0.4,0.375688616187285,"bone",TRUE
"sample_13719",0.4,0.267633894711988,"bone",TRUE
"sample_13720",0.4,0.209934041927166,"bone",TRUE
"sample_13721",0.4,0.221903088125434,"bone",TRUE
"sample_13722",0.4,0.0398918468647885,"bone",TRUE
"sample_13723",0.4,0.276828872182434,"bone",TRUE
"sample_13724",0.4,0.488389938738461,"bone",TRUE
"sample_13725",0.4,0.218005510245459,"bone",TRUE
"sample_13726",0.4,0.253845042768113,"bone",TRUE
"sample_13727",0.4,0.355574840041331,"bone",TRUE
"sample_13728",0.4,0.261572636128365,"bone",TRUE
"sample_13729",0.4,0.17505075160565,"bone",TRUE
"sample_13730",0.4,0.325075600129107,"bone",TRUE
"sample_13731",0.4,0.462461429643509,"bone",TRUE
"sample_13732",0.4,0.106381388531276,"bone",TRUE
"sample_13733",0.4,0.19788013537686,"bone",TRUE
"sample_13734",0.4,0.252581513090339,"bone",TRUE
"sample_13735",0.4,0.426035050395382,"bone",TRUE
"sample_13736",0.4,0.38136639895154,"bone",TRUE
"sample_13737",0.4,0.371192197547472,"bone",TRUE
"sample_13738",0.4,0.325925552333359,"bone",TRUE
"sample_13739",0.4,0.257219281744865,"bone",TRUE
"sample_13740",0.4,0.302424035461152,"bone",TRUE
"sample_13741",0.4,0.337602334539506,"bone",TRUE
"sample_13742",0.4,0.155926643166717,"bone",TRUE
"sample_13743",0.4,0.189085037546417,"bone",TRUE
"sample_13744",0.4,0.236480290773357,"bone",TRUE
"sample_13745",0.4,0.258066460613135,"bone",TRUE
"sample_13746",0.4,0.391440321849415,"bone",TRUE
"sample_13747",0.4,0.382715170479815,"bone",TRUE
"sample_13748",0.4,0.217290819964023,"bone",TRUE
"sample_13749",0.4,0.323267954105712,"bone",TRUE
"sample_13750",0.4,0.347258649024192,"bone",TRUE
"sample_13751",0.4,0.22774757499165,"bone",TRUE
"sample_13752",0.4,0.170946988988984,"bone",TRUE
"sample_13753",0.4,0.245027602923829,"bone",TRUE
"sample_13754",0.4,0.310957667061846,"bone",TRUE
"sample_13755",0.4,0.333941729847863,"bone",TRUE
"sample_13756",0.4,0.264616729203777,"bone",TRUE
"sample_13757",0.4,0.139084175370654,"bone",TRUE
"sample_13758",0.4,0.365540381271728,"bone",TRUE
"sample_13759",0.4,0.489176899769498,"bone",TRUE
"sample_13760",0.4,0.205413732192991,"bone",TRUE
"sample_13761",0.4,0.187592924744394,"bone",TRUE
"sample_13762",0.4,0.184135857656517,"bone",TRUE
"sample_13763",0.4,0.284297993796473,"bone",TRUE
"sample_13764",0.4,0.385562188477108,"bone",TRUE
"sample_13765",0.4,0.4039063632526,"bone",TRUE
"sample_13766",0.4,0.361171440613214,"bone",TRUE
"sample_13767",0.4,0.362869055057173,"bone",TRUE
"sample_13768",0.4,0.390076000870775,"bone",TRUE
"sample_13769",0.4,0.220828794949479,"bone",TRUE
"sample_13770",0.4,0.204210656753365,"bone",TRUE
"sample_13771",0.4,0.238227906547724,"bone",TRUE
"sample_13772",0.4,0.288275788841823,"bone",TRUE
"sample_13773",0.4,0.314403289355588,"bone",TRUE
"sample_13774",0.4,0.279260034068217,"bone",TRUE
"sample_13775",0.4,0.250866001176984,"bone",TRUE
"sample_13776",0.4,0.298785005359765,"bone",TRUE
"sample_13777",0.4,0.268815765107251,"bone",TRUE
"sample_13778",0.4,0.216843608948516,"bone",TRUE
"sample_13779",0.4,0.23127121483493,"bone",TRUE
"sample_13780",0.4,0.471589774591531,"bone",TRUE
"sample_13781",0.4,0.352751836687223,"bone",TRUE
"sample_13782",0.4,0.36937610688942,"bone",TRUE
"sample_13783",0.4,0.274641588013871,"bone",TRUE
"sample_13784",0.4,0.252150900634029,"bone",TRUE
"sample_13785",0.4,0.324173096237389,"bone",TRUE
"sample_13786",0.4,0.132568026359472,"bone",TRUE
"sample_13787",0.4,0.347116309356556,"bone",TRUE
"sample_13788",0.4,0.316799586166858,"bone",TRUE
"sample_13789",0.4,0.358026161684321,"bone",TRUE
"sample_13790",0.4,0.196951250367671,"bone",TRUE
"sample_13791",0.4,0.272232638365365,"bone",TRUE
"sample_13792",0.4,0.279361437081778,"bone",TRUE
"sample_13793",0.4,0.346065769200588,"bone",TRUE
"sample_13794",0.4,0.294771036023396,"bone",TRUE
"sample_13795",0.4,0.289777799341176,"bone",TRUE
"sample_13796",0.4,0.272473521787107,"bone",TRUE
"sample_13797",0.4,0.194590422137815,"bone",TRUE
"sample_13798",0.4,0.0496776736144936,"bone",TRUE
"sample_13799",0.4,0.36689655744667,"bone",TRUE
"sample_13800",0.4,0.368585360023749,"bone",TRUE
"sample_13801",0.45,0.421539222517657,"bone",TRUE
"sample_13802",0.45,0.334936651594019,"bone",TRUE
"sample_13803",0.45,0.360955965080521,"bone",TRUE
"sample_13804",0.45,0.298257241663784,"bone",TRUE
"sample_13805",0.45,0.32957081361032,"bone",TRUE
"sample_13806",0.45,0.420639690064476,"bone",TRUE
"sample_13807",0.45,0.19432726676793,"bone",TRUE
"sample_13808",0.45,0.341541737885521,"bone",TRUE
"sample_13809",0.45,0.1791307192281,"bone",TRUE
"sample_13810",0.45,0.2960990579499,"bone",TRUE
"sample_13811",0.45,0.250893823228695,"bone",TRUE
"sample_13812",0.45,0.215904901337076,"bone",TRUE
"sample_13813",0.45,0.30982237446173,"bone",TRUE
"sample_13814",0.45,0.332075718056216,"bone",TRUE
"sample_13815",0.45,0.28941079043052,"bone",TRUE
"sample_13816",0.45,0.282398699298073,"bone",TRUE
"sample_13817",0.45,0.355227401377113,"bone",TRUE
"sample_13818",0.45,0.380500802788486,"bone",TRUE
"sample_13819",0.45,0.223331527271505,"bone",TRUE
"sample_13820",0.45,0.180870969004357,"bone",TRUE
"sample_13821",0.45,0.314799721045281,"bone",TRUE
"sample_13822",0.45,0.403065779954313,"bone",TRUE
"sample_13823",0.45,0.187816153702823,"bone",TRUE
"sample_13824",0.45,0.304504799174762,"bone",TRUE
"sample_13825",0.45,0.252155822530718,"bone",TRUE
"sample_13826",0.45,0.317358850492968,"bone",TRUE
"sample_13827",0.45,0.254709637598798,"bone",TRUE
"sample_13828",0.45,0.340333918129942,"bone",TRUE
"sample_13829",0.45,0.463571646469797,"bone",TRUE
"sample_13830",0.45,0.423861480726042,"bone",TRUE
"sample_13831",0.45,0.221111906317568,"bone",TRUE
"sample_13832",0.45,0.35168107243411,"bone",TRUE
"sample_13833",0.45,0.254625756894238,"bone",TRUE
"sample_13834",0.45,0.41675595059218,"bone",TRUE
"sample_13835",0.45,0.236356582541791,"bone",TRUE
"sample_13836",0.45,0.456866431425521,"bone",TRUE
"sample_13837",0.45,0.358044833384285,"bone",TRUE
"sample_13838",0.45,0.340951943191492,"bone",TRUE
"sample_13839",0.45,0.341127056981974,"bone",TRUE
"sample_13840",0.45,0.277202701525173,"bone",TRUE
"sample_13841",0.45,0.315549602982042,"bone",TRUE
"sample_13842",0.45,0.367482489341558,"bone",TRUE
"sample_13843",0.45,0.359971038850926,"bone",TRUE
"sample_13844",0.45,0.231128363243481,"bone",TRUE
"sample_13845",0.45,0.289284057038636,"bone",TRUE
"sample_13846",0.45,0.371418149551275,"bone",TRUE
"sample_13847",0.45,0.304809484845448,"bone",TRUE
"sample_13848",0.45,0.220875284439633,"bone",TRUE
"sample_13849",0.45,0.283317181117797,"bone",TRUE
"sample_13850",0.45,0.243425754759816,"bone",TRUE
"sample_13851",0.45,0.415676272963402,"bone",TRUE
"sample_13852",0.45,0.331332296377225,"bone",TRUE
"sample_13853",0.45,0.50892330680628,"bone",TRUE
"sample_13854",0.45,0.512292228684036,"bone",TRUE
"sample_13855",0.45,0.178501262342194,"bone",TRUE
"sample_13856",0.45,0.153077600507972,"bone",TRUE
"sample_13857",0.45,0.356747223638639,"bone",TRUE
"sample_13858",0.45,0.511311524576976,"bone",TRUE
"sample_13859",0.45,0.151985853768141,"bone",TRUE
"sample_13860",0.45,0.325338010021144,"bone",TRUE
"sample_13861",0.45,0.388794888423815,"bone",TRUE
"sample_13862",0.45,0.263261412928211,"bone",TRUE
"sample_13863",0.45,0.320808161920868,"bone",TRUE
"sample_13864",0.45,0.504394430852091,"bone",TRUE
"sample_13865",0.45,0.370557064674899,"bone",TRUE
"sample_13866",0.45,0.24421187995467,"bone",TRUE
"sample_13867",0.45,0.209542037550336,"bone",TRUE
"sample_13868",0.45,0.0663808785849281,"bone",TRUE
"sample_13869",0.45,0.170210707160359,"bone",TRUE
"sample_13870",0.45,0.24666266569941,"bone",TRUE
"sample_13871",0.45,0.377329577424151,"bone",TRUE
"sample_13872",0.45,0.398620786019003,"bone",TRUE
"sample_13873",0.45,0.275595240730928,"bone",TRUE
"sample_13874",0.45,0.322550174530601,"bone",TRUE
"sample_13875",0.45,0.361252895915547,"bone",TRUE
"sample_13876",0.45,0.194469207815101,"bone",TRUE
"sample_13877",0.45,0.312643376998771,"bone",TRUE
"sample_13878",0.45,0.252609715010564,"bone",TRUE
"sample_13879",0.45,0.225562322885775,"bone",TRUE
"sample_13880",0.45,0.354217679141389,"bone",TRUE
"sample_13881",0.45,0.296559519759957,"bone",TRUE
"sample_13882",0.45,0.291424847879772,"bone",TRUE
"sample_13883",0.45,0.258137083527274,"bone",TRUE
"sample_13884",0.45,0.2070186263848,"bone",TRUE
"sample_13885",0.45,0.228367964318689,"bone",TRUE
"sample_13886",0.45,0.485546354402571,"bone",TRUE
"sample_13887",0.45,0.538519995777671,"bone",TRUE
"sample_13888",0.45,0.305988099861576,"bone",TRUE
"sample_13889",0.45,0.397652335815039,"bone",TRUE
"sample_13890",0.45,0.129554815654504,"bone",TRUE
"sample_13891",0.45,0.172650329005036,"bone",TRUE
"sample_13892",0.45,0.369462751839414,"bone",TRUE
"sample_13893",0.45,0.458201523998911,"bone",TRUE
"sample_13894",0.45,0.539016999070017,"bone",TRUE
"sample_13895",0.45,0.397141808546374,"bone",TRUE
"sample_13896",0.45,0.518676841764287,"bone",TRUE
"sample_13897",0.45,0.29096131576721,"bone",TRUE
"sample_13898",0.45,0.246147809764443,"bone",TRUE
"sample_13899",0.45,0.34404587506421,"bone",TRUE
"sample_13900",0.45,0.411267778185447,"bone",TRUE
"sample_13901",0.45,0.162729688996093,"bone",TRUE
"sample_13902",0.45,0.286128955845375,"bone",TRUE
"sample_13903",0.45,0.237781045064965,"bone",TRUE
"sample_13904",0.45,0.437816003467558,"bone",TRUE
"sample_13905",0.45,0.375642982750728,"bone",TRUE
"sample_13906",0.45,0.30551964596878,"bone",TRUE
"sample_13907",0.45,0.303277689038587,"bone",TRUE
"sample_13908",0.45,0.316032279543653,"bone",TRUE
"sample_13909",0.45,0.295284803020599,"bone",TRUE
"sample_13910",0.45,0.207884055393438,"bone",TRUE
"sample_13911",0.45,0.205181491900511,"bone",TRUE
"sample_13912",0.45,0.263518010471317,"bone",TRUE
"sample_13913",0.45,0.387051697652039,"bone",TRUE
"sample_13914",0.45,0.338218448880845,"bone",TRUE
"sample_13915",0.45,0.394093522495744,"bone",TRUE
"sample_13916",0.45,0.286125329671379,"bone",TRUE
"sample_13917",0.45,0.410637470061822,"bone",TRUE
"sample_13918",0.45,0.338366066967877,"bone",TRUE
"sample_13919",0.45,0.337428997167698,"bone",TRUE
"sample_13920",0.45,0.303331006138976,"bone",TRUE
"sample_13921",0.45,0.334610130171746,"bone",TRUE
"sample_13922",0.45,0.212971968219729,"bone",TRUE
"sample_13923",0.45,0.238513267515901,"bone",TRUE
"sample_13924",0.45,0.372782952998151,"bone",TRUE
"sample_13925",0.45,0.163403848430104,"bone",TRUE
"sample_13926",0.45,0.40823184296106,"bone",TRUE
"sample_13927",0.45,0.211423931549556,"bone",TRUE
"sample_13928",0.45,0.336222056780794,"bone",TRUE
"sample_13929",0.45,0.285419905062034,"bone",TRUE
"sample_13930",0.45,0.152391572050844,"bone",TRUE
"sample_13931",0.45,0.33736734607914,"bone",TRUE
"sample_13932",0.45,0.462213026242961,"bone",TRUE
"sample_13933",0.45,0.283914047283459,"bone",TRUE
"sample_13934",0.45,0.324181099128987,"bone",TRUE
"sample_13935",0.45,0.154381490106396,"bone",TRUE
"sample_13936",0.45,0.24261889836104,"bone",TRUE
"sample_13937",0.45,0.4842785717435,"bone",TRUE
"sample_13938",0.45,0.248857513889454,"bone",TRUE
"sample_13939",0.45,0.294776140786989,"bone",TRUE
"sample_13940",0.45,0.236277795167327,"bone",TRUE
"sample_13941",0.45,0.405122758888123,"bone",TRUE
"sample_13942",0.45,0.327197211802317,"bone",TRUE
